Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
226	04В0315	Поддержка деятельности Региональной общественной организации "Общество инвалидов войны в Афганистане "Московский Дом Чешира" в целях оказания услуг по медико-социальной реабилитации и образовательных услуг инвалидам войн и военной службы 	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	d32fb299ff1f4cd3bc1c06a75058b1f9	 	226
227	04В0211	Предоставление лицам, воспользовавшимся гарантированным перечнем ритуальных услуг на безвозмездной основе по погребению инвалидов I и II группы, инвалидов с детства, и лиц, репрессированных по политическим мотивам, дополнительной услуги по изготовлению и установке ритуального надгробия	7	 	316	2	2	 	Увеличение доли отдельных категорий граждан, находящихся в трудной жизненной ситуации	 	20120101000000	20161231000000	 	 	 	 	 	d6deebedd152471b96c609a20a56cbc5	 	227
228	04В0313	Предоставление инвалидам и другим лицам с ограничениями жизнедеятельности специальных услуг в рамках реализации программ - «Большое Приключение» 	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	5052d9d5cc9041d08a6e0a721048a407	 	228
229	04В0202	Бесплатная выдача товаров длительного пользования остронуждающимся неработающим инвалидам 	7	 	316	2	2	 	Увеличение доли граждан, нуждающихся в адресной социальной помощи	 	20120101000000	20161231000000	 	 	 	 	 	496b7190bbd14476849d0c33f462e667	 	229
230	04В0104	Ежемесячная денежная выплата федеральным льготным категориям граждан — инвалидам в соответствии с законодательством	7	 	316	2	2	 	Увеличение доли отдельных категорий граждан, находящихся в трудной жизненной ситуации	 	20120101000000	20161231000000	 	 	 	 	 	820d9703a0e04714a1750f28b3271512	 	230
231	04В0505	"Проведение информационной работы по организации работы сайта "Виртуальная галерея "Надежды" и издание методических пособий, буклетов по проблемам социальной адаптации инвалидов и пропаганда их творчества 	3	 	316	2	2	 	Снижение информированности города о проблемах инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	1da4d187f25744afb4f71101f4015a16	 	231
232	04В0602	Выполнение работ по переоборудованию (капитальному ремонту) 7 отселенных квартир на первых этажах многоквартирных домов под специализированные для инвалидов-колясочников и адаптации входных групп подъездов данных домов для обеспечения беспрепятственного доступа маломобильных граждан 	41	 	316	2	2	 	Несоответствие международным требованиям в области адаптации городской инфраструктуры для нужд инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	f58f4118c8d14346a67f14aa5a7b247f	 	232
233	04В0103	Ежемесячные компенсационные выплаты отдельным категориям работающих инвалидов, зарегистрированных по месту жительства (пребывания) в городе Москве	7	 	316	2	2	 	Увеличение доли отдельных категорий граждан, находящихся в трудной жизненной ситуации	 	20120101000000	20161231000000	 	 	 	 	 	e45a35dc623541718cb217a84ddfbdfa	 	233
234	04В0305	Оплата за обучение инвалидов вождению автотранспорта с ручным управлением  	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	52f4d85133d640388b7323e6d0b66235	 	234
235	04В0412	Создание дополнительных рабочих мест в лечебно-трудовых мастерских психоневрологических интернатах	7	 	316	2	2	 	Уменьшение доли трудоустроенных инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	35e0c1c1a6f14270b34924e02640f3d8	 	235
236	04В0501	Создание и сопровождение специализированного городского интерактивного информационного ресурса (Интернет-портала) по проблемам инвалидов и детей-инвалидов	7	 	316	2	2	 	Снижение уровня информированности населения по проблемам инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	4ec35156f8014d92aa8a25390e3693c1	 	236
237	04В0100	ПРЕДОСТАВЛЕНИЕ СОЦИАЛЬНЫХ ВЫПЛАТ	7	 	316	1	1	 	 	 	20120101000000	20161231000000	 	 	 	 	 	aa039472609d49cda00b2b744041d410	 	237
238	04В0408	Реализация проекта "Содействие занятости инвалидов"	44	 	316	2	2	 	Уменьшение доли трудоустроенных инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	2182f181fcc24403a46d3109f7968785	 	238
239	04В0300	МЕДИКО-СОЦИАЛЬНАЯ И СОЦИОКУЛЬТУРНАЯ РЕАБИЛИТАЦИЯ. СПОРТ И ТУРИЗМ ИНВАЛИДОВ	7	 	316	1	1	 	 	 	20120101000000	20161231000000	 	 	 	 	 	44017cdb1ef04f0c8cf0420493ae5f30	 	239
240	04В0101	Ежемесячная компенсационная выплата лилипутам (карликам) 	7	 	316	2	2	 	Увеличение доли лиц с ограничениями жизнедеятельности, находящихся в трудной жизненной ситуации	 	20120101000000	20161231000000	 	 	 	 	 	cc30689745384835bded431c32806bb9	 	240
241	04В0102	Компенсационные выплаты инвалидам страховых премий по договору обязательного страхования владельцев транспортных средств  	7	 	316	2	2	 	Увеличение доли граждан, находящихся в трудной жизненной ситуации	 	20120101000000	20161231000000	 	 	 	 	 	a8dbe758e5404c3ca69b4373a137774c	 	241
242	04В0604	Мероприятия префектур административных округов по социальной интеграции и формированию безбарьерной среды для инвалидов 	66	 	316	2	2	 	Несоответствие международным требованиям в области адаптации городской инфраструктуры для нужд инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	44a615b228884901b3c444c99f0f776f	 	242
243	04В0504	Проект "День Аиста" 	19	 	316	2	2	 	Уменьшение доли инвалидов, охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	9a69586f0b28414f929c4ab9907e4828	 	243
244	04В0510	Продолжение создания  в учреждениях социальной защиты населения города Москвы библиотек электронных книг с выдачей на прокат тифлофлешплейеров МП-3 незрячим и слабовидящим инвалидам	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	16cfaa6002684fa488e74e2f5badd5e7	 	244
245	04В0301	Предоставление инвалидам, включая  детей-инвалидов, и другим лицам с ограничениями жизнедеятельности реабилитационных услуг на условиях социального заказа 	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	3fe1cf683d0b4d8982eb516cca9e8972	 	245
246	04В0306	Реализация пилотных проектов, направленных на реабилитацию и социальную интеграцию инвалидов	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	156fabe2abf94390b5ff5aba761875a5	 	246
247	04В0508	Предоставление услуг инвалидам по слуху	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	98cff259ffb645ccb4385b21feca3f15	 	247
248	04В0307	Реализация программ «Смотри на меня, как на равного» и «Особый ребенок в особенном городе» 	5	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	12d9384adff043d68e095d21dcd438f9	 	248
249	04В0509	Обеспечение доступа инвалидов по зрению к специальному радиоканалу на базе общества с ограниченной ответственностью "Издательско-полиграфический тифлоинформационный комплекс "Логосвос" 	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	34b31d5a2328404b9fc861b92de246a5	 	249
250	04В0600	ФОРМИРОВАНИЕ БЕЗБАРЬЕРНОЙ СРЕДЫ ДЛЯ ИНВАЛИДОВ И ДРУГИХ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ	7	 	316	1	1	 	 	 	20120101000000	20161231000000	 	 	 	 	 	4e178bbb48a64d85869f63b232b0127b	 	250
251	04В0601	Приспособление общественных зданий, в том числе подведомственных учреждений, а также прилегающих к ним территорий, с учетом проектных работ и оснащения объектов компенсирующим оборудованием	2	 	316	2	2	 	Несоответствие международным требованиям в области адаптации городской инфраструктуры для нужд инвалидов	 	20120101000000	20161231000000	 	 	 	 	 	ee3c2269e3b44ed092816447ab4940d8	 	251
252	04В0318	Поддержка деятельности Московской городской организации Общероссийской общественной организации инвалидов "Всероссийское Ордена Трудового Красного Знамени общество слепых" в целях проведения мероприятий по социальной интеграции инвалидов по зрению, включая реабилитацию методами культуры и спорта, и обеспечения трудоустройства	7	 	316	2	2	 	Увеличение доли инвалидов, не охваченных реабилитационными услугами	 	20120101000000	20161231000000	 	 	 	 	 	bbe37bb556ea4f349f726f27a7f92930	 	252
