Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
768	10А0800	Проведение спортивно-массовых и физкультурных мероприятий 	11	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом, в том числе лиц с ограниченными возможностями здоровья	20120101000000	20161231000000	 	 	 	 	 	2de815002a5e421594902e06b1354d07	 	768
769	10А0400	Физическое воспитание молодежи допризывного возраста	11	 	776	2	2	 	Недостижение запланированного значения показателя	Количество допризывников, привлеченных к занятиям физической культурой и спортом;  Количество допризывников (16-17 лет), принявших участие в Спартакиаде молодежи допризывного возраста города Москвы в течение одного периода проведения (с сентября по май); Количество допризывников, выполнивших нормативы Московского физкультурно-спортивного комплекса «Московский спортсмен» 	20120101000000	20161231000000	 	 	 	 	 	be0f197a807d4ca3a4573e24afe10c76	 	769
770	10А0300	Финансовое обеспечение переданных внутригородским муниципальным образованиям полномочий по организации физкультурно-оздоровительной и спортивной работы с населением по месту жительства	15	 	776	2	2	 	Недостижение запланированного значения показателя	 	20120101000000	20161231000000	 	 	 	 	 	1c96e7cddb8f42ecb8f93fede9aa2e71	 	770
771	10А1200	Строительство физкультурно-оздоровительных комплексов	11	 	776	2	2	 	Недостижение запланированного значения показателя	 	20120101000000	20161231000000	 	 	 	 	 	550a67ce318a4eca846045ab0cf6e0f1	 	771
772	10А1000	Методическое и агитационно-пропагандистское обеспечение	11	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом, в том числе школьников во внеурочное время, лиц с ограниченными возможностями здоровья	20120101000000	20161231000000	 	 	 	 	 	a8ac191c64d1478e902d5fdffd3c331c	 	772
773	10А0500	Организация массовых физкультурно-спортивных мероприятий в дошкольных, общеобразовательных учреждениях и учреждениях дополнительного образования	5	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом, включая школьников во внеурочное время	20120101000000	20161231000000	 	 	 	 	 	353ee1751c424c80a7b9721c25adc97e	 	773
774	10А0100	Физкультурно-оздоровительные услуги, оказываемые государственными учреждениями	11	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом, процентов; Удовлетворенность населения условиями для занятия физической культурой и спортом, процентов от числа опрошенных	20120101000000	20161231000000	 	 	 	 	 	92c37679d15f4069bcf67f27022df482	 	774
775	10А0600	Организация массовых физкультурно-спортивных мероприятий в учреждениях среднего профессионального образования	5	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом	20120101000000	20161231000000	 	 	 	 	 	9038b8be9fa145068d3f8d2cfa430575	 	775
776	10А0200	Физкультурно-оздоровительные услуги, оказываемые для населения негосударственными организациями	11	 	776	2	2	 	Недостижение запланированного значения показателя	 	20120101000000	20161231000000	 	 	 	 	 	8f38e622a7a54f41aa6c91589a4f0499	 	776
777	10А0900	Развитие материальной базы государственных учреждений	11	 	776	2	2	 	Недостижение запланированного значения показателя	Обеспеченность спортивными залами; Обеспеченность плоскостными спортивными сооружениями; Обеспеченность плавательными бассейнами; Удовлетворенность населения условиями для занятия физической культурой и спортом	20120101000000	20161201000000	 	 	 	 	 	c4f41c1a3bc54c799494989d0d94b3a8	 	777
778	10А1100	Реализация мероприятий в рамках осуществления социально значимых программ в сфере физической культуры и спорта юридическими лицами (за исключением государственных учреждений)	11	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом; Удовлетворенность населения условиями для занятия физической культурой и спортом	20120101000000	20161231000000	 	 	 	 	 	5e27796e14d1413089d5ec07579b610a	 	778
779	10А0700	Организация массовых физкультурно-спортивных мероприятий в высших учебных заведениях	5	 	776	2	2	 	Недостижение запланированного значения показателя	Удельный вес населения, систематически занимающегося физической культурой и спортом	20120101000000	20161231000000	 	 	 	 	 	b739732082b1443da2eced135895b0ae	 	779
780	10Б0400	Научно-методическое, медико-биологическое, антидопинговое и информационно-технологическое обеспечение	11	 	963	2	2	 	Недостижение запланированного значения показателя	Количество единиц услуг по антидопинговому обеспечению; Количество единиц услуг по научно-методическому и медико-биологическому обеспечению	20120101000000	20161231000000	 	 	 	 	 	59da6c3832ca4cec97ff302859fd3cea	 	780
781	10Б0500	Совершенствование системы управления в спортивной отрасли	11	 	963	2	2	 	Недостижение запланированного значения показателя	 	20120101000000	20161231000000	 	 	 	 	 	8bc5c9f1a50148ee8adf40c435541e18	 	781
782	10Б0600	Развитие и совершенствование материально-технической базы государственных учреждений	11	 	963	2	2	 	Недостижение запланированного значения показателя	Количество спортсменов, представляющих город Москву, в составах сборных команд России на юношеских Олимпийских играх	20120101000000	20161231000000	 	 	 	 	 	d0374f4a974548129239512e80c6bd27	 	782
783	10Б0700	Реализация комплекса мер, направленных на развитие материально-технической базы спорта высших достижений и подготовки олимпийского резерва	11	 	963	2	2	 	Недостижение запланированного значения показателя	Численность московских спортсменов, включенных в составы спортивных сборных команд Российской Федерации; Количество спортсменов, представляющих город Москву, из общего числа кандидатов в сборные команды Российской Федерации; Доля московских спортсменов, зачисленных в составы сборных команд Российской Федерации, в общем количе-стве спортсменов, занимающихся на этапе совершенствования спортивного мастерства и этапе высшего спортивного мастерства	20120101000000	20161231000000	 	 	 	 	 	922250f712b5475da8cb7084f5e0e151	 	783
784	10Б0100	Обеспечение подготовки спортивного резерва и сборных команд государственными учреждениями города Москвы	11	 	963	2	2	 	Недостижение запланированного значения показателя	Численность московских спортсменов, включенных в составы спортивных сборных команд Российской Федерации; Доля московских спортсменов, зачисленных в составы сборных команд Российской Федерации, в общем количестве спортсменов, занимающихся на этапе совершенствования спортивного мастерства и этапе высшего спортивного мастерства	20120101000000	20161231000000	 	 	 	 	 	5f307f6f90a74d8e99779bd46882e9b7	 	784
785	10Б0200	Поощрительные выплаты тренерам, спортсменам и другим специалистам, премия города Москвы	11	 	963	2	2	 	Недостижение запланированного значения показателя	 	20120101000000	20161231000000	 	 	 	 	 	2c6b6a0a913443a1ad5ac5e4227c8cba	 	785
786	10Б0300	Проведение спортивных мероприятий	11	 	963	2	2	 	Недостижение запланированного значения показателя	Количество проведенных спортивных мероприятий	20120101000000	20161231000000	 	 	 	 	 	bbc7e9cf2c4148988075fe78fc861828	 	786
