Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
100	02Б0100	Оказание специализированной медицинской помощи в условиях стационаров	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	2fe47c06904f4044b6a8115dc05c8a10	 	100
101	02Б0400	Совершенствование медицинской помощи больным с сосудистыми заболеваниями	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	313dced6aa7a4f6d9b67238d7ec163d0	 	101
102	02Б0900	Дополнительное финансовое обеспечение деятельности государственных казенных учреждений Департамента здравоохранения города Москвы	2	 	48	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	6b2faac890844fbb8673823179ba9c1a	 	102
103	02Б0600	Мероприятия по развитию донорства крови и ее компонентов	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	2dc33790933f4757ae29b9be239aef70	 	103
104	02Б0800	Реализация комплекса мер по развитию стационарных учреждений здравоохранения города Москвы 	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	d51ec256068244d7b4a5c76538293683	 	104
105	02Б0700	Представление медицинских услуг по диагностики и лечеению  ВИЧ-инфекции	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	03e11b045a154b67b6a4ca69bc19c11e	 	105
106	02Б0300	Предоставление услуг по санаторному лечению  больным туберкулезом 	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	1e54a3b9b9e64614a62fd90720d167ce	 	106
107	02Б0200	Предоставление специализированной амбулаторной медицинской  помощи 	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	00ae1d91aa064a479710dec18b5aba9e	 	107
108	02Б0500	Оказание услуг по предоставлению специализированной высокотехнологичной медицинской помощи	2	 	48	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	da8b9a5dc984485aaedde30513abb598	 	108
109	02А0800	Представление услуг гемодиализа для населения по договорам с ООО "Центр Диализа" и ООО "Компания "Фесфарм"	2	 	68	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	30cc1128703e4a7398ef0e1d3f07b841	 	109
110	02А1000	Реализация комплекса мер по развитию амбулаторно-поликлинических учреждений города Москвы и станции скорой и неотложной медицинской помощи	2	 	68	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	e7251803602d450d85050e81a8009e0c	 	110
1685	02А1500	Выполнение работ по ремонту объектов здравоохранения по договору с Государственным унитарным производственным строительно-монтажным предприятием «Медпроектремстрой»	2	 	68	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	f2870336dafb4e36b5d0240dae909bfe	 	1685
111	02А0600	Медицинские услуги, предоставляемые гражданам больницами, клиниками, медико-санитарными частями города Москвы, участвующими в программе обязательного медицинского страхования	2	 	68	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	1a71802cc0f64c3d898d45d00b929f5d	 	111
112	02А0200	Проведение работ и оказание услуг по научному обеспечению оказания медицинской помощи 	2	 	68	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	b332c606a63c42ea8ac5717a1c5ea243	 	112
113	02А0300	Оказание услуг станцией скорой и неотложной медицинской помощи	2	 	68	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Снижение смертности	20120101000000	20161231000000	 	 	 	 	 	9742a780e4a5496c982f89a497538090	 	113
1692	02А1400	Субсидия ГУП "Гормедтехника"	2	 	68	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	29a17d6cd43142a28c0e9a9ea79c8ec0	 	1692
114	02А1200	Сохранение городского уровня оплаты труда в лечебно-профилактических учреждениях Департамента здравоохранения города Москвы, участвующих в программе обязательного медицинского страхования	2	 	68	2	2	 	Недостижение прогнозных уровней значений целевых индикаторов Программы	Есть	20120101000000	20161231000000	 	 	 	 	 	0599f821e3eb433ab7519fb7ead66cf8	 	114
