Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
969	17Г0500	Осуществить комплекс предупредительных мероприятий по устранению экономических основ незаконной миграции путем пресечения противоправной деятельности организаций, оказывающих незаконные посреднические услуги в трудоустройстве, документировании, легализации иностранных граждан, а также агентств и организаций, осуществляющих приглашение иностранных граждан в Российскую Федерацию и представляющих заведомо недостоверные сведения об их бытовом и жилищном обустройстве.	45	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	971744cd25f74e8e8f291564c92f3e22	 	969
970	17Г1100	Проводить специалистами центров занятости населения административных округов, Московского центра трудового обмена работу по разъяснению работодателям и иностранным гражданам порядка осуществления временной трудовой деятельности на территории города. 	44	 	72	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	efdace4e224544e5b7f31bab782d1ad2	 	970
971	17Г0800	Обеспечить в установленном порядке уведомление территориальных органов Федеральной миграционной службы о прибытии иностранных граждан в учреждения социальной помощи для бездомных граждан.	7	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	2fe43d3c4fbb47cfbce225b8480347a9	 	971
972	17Г0300	Провести комплекс мероприятий на строительных объектах города Москвы по обеспечению миграционного законодательства.	44	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	b790ec8db35c40c995363b7b609e3cc8	 	972
973	17Г0400	Активизировать работу в местах компактного проживания иностранных граждан, временно пребывающих в городе, с целью выявления и предотвращения нарушений правил миграционного учета, порядка въезда и пребывания, привлечения и использования иностранной рабочей силы, в том числе по выявлению и пресечению незаконного проживания иностранных граждан в выселенных и выселяемых домах.	45	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	1ee7a2e1d0164de2a89b4630e57fd62f	 	973
974	17Г1300	В целях реализации положений миграционного законодательства, профилактики террористической, экстремистской и иной противоправной деятельности осуществлять комплекс мероприятий по проверке законности нахождения на территории и в окружении объектов возможных террористических устремлений иностранных граждан и граждан из регионов с нестабильной социально-политической обстановкой, а также правомерности функционирования коммерческих структур с их участием.	45	 	72	2	2	 	Снижение уровня профилактики преступности с участием иностранных граждан	 	20120101000000	20161231000000	 	 	 	 	 	0453eeafbc4b4ac5adeb5b76a80148f0	 	974
975	17Г1400	Разработать комплекс мер по повышению эффективности профилактических мероприятий в местах компактного проживания мигрантов, а также осуществить проверки структур, занимающихся оформлением приглашений иностранных граждан. По информации граждан и общественных организаций, особое внимание уделить выявлению и проверке мест, которые могут использоваться для временного пребывания лиц, возможно причастных к террористической деятельности, а также для хранения оружия боеприпасов и взрывчатых средств.	45	 	72	2	2	 	Сложности в установлени лиц, возможно  причастных к противоправной, в том числе террористи-ческой деятельности 	 	20120101000000	20161231000000	 	 	 	 	 	680e67a019ed43b19e2a6197859e976e	 	975
976	17Г1600	Провести мероприятия по выявлению и пресечению фактов использования предприятиями, организациями и индивидуальными предпринимателями труда незаконных мигрантов и иностранных граждан, осуществляющих трудовую деятельность без соответствующего разрешения. 	45	 	72	2	2	 	Ухудшение налоговой дисциплины	 	20120101000000	20161231000000	 	 	 	 	 	75d1d2b41d704aa192627b84d4d9ddd6	 	976
977	17Г0600	Завершить создание и актуализацию регионального банка данных по учету иностранных граждан, временно или постоянно проживающих в городе Москве. 	45	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	cbbb389dfe41419184b77c998a1276af	 	977
978	17Г1500	Провести совместные мероприятия по проверке законности нахождения иностранных граждан и лиц без гражданства на объектах рыночной торговли.	45	 	72	2	2	 	Увеличение численности нелегальных мигрантов на объектах рыночной торговли	 	20120101000000	20161231000000	 	 	 	 	 	667e5bd1667a4cbc8aeaa305a1cb3769	 	978
979	17Г1000	Осуществить комплекс совместных профилактических мероприятий по выявлению и пресечению нарушений миграционного законодательства.	45	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	1724ba8cad5c4dda950db03e9c519718	 	979
980	17Г0200	Подготовить предложения по внесению изменений и дополнений в законодательные акты и другие нормативные правовые акты, регламентирующие отношения в сфере миграции.	44	 	72	2	2	 	Снижение уровня профилактики правонарушений в миграционной сфере	 	20120101000000	20121231000000	 	 	 	 	 	60a536712fd7434eb5efb876831eb7fc	 	980
981	17Г1200	Обеспечить контроль за порядком медицинского освидетельствования трудовых мигрантов в государственных и негосударственных медицинских учреждениях города Москвы.	2	 	72	2	2	 	Повышение уровня распространения наркомании среди мигрантов	 	20120101000000	20161231000000	 	 	 	 	 	6509783452e4437d8e07d234475b48c4	 	981
982	17Г0100	Провести анализ миграционной правоприменительной практики в городе Москве на основе изучения (мониторинга), применения федеральных законов и других нормативных правовых актов, регулирующих отношения в сфере миграции, и разработать предложения по совершенствованию правовой нормативной базы в области миграции.	44	 	72	2	2	 	Остаются пробелы в нормативной правовой базе	 	20120101000000	20121231000000	 	 	 	 	 	5e48cf6f17f64bbd9ff9db74647e54ab	 	982
983	17Г0700	В целях создания условий для возвращения на родину представителей иностранных диаспор, незаконно пребывающих в городе, подготовить предложения по оказанию содействия представительствам иностранных государств по вопросам: — организации учета и документирования национальными документами, удостоверяющими личность незаконных мигрантов; — выезда иностранных граждан на родину; — разрешения конфликтных ситуаций с участием иностранных граждан. 	32	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	c24d1a9fc42440779930e011fca3162d	 	983
984	17Г0900	С участием общественных объединений обеспечить контроль за эксплуатацией и содержанием жилищного фонда. Осуществление полной инвентаризации выселенных и выселяемых жилых строений, реконструируемых жилых домов, принятие мер по исключению возможности проникновения и проживания в них.	45	 	72	2	2	 	Увеличение незаконной миграции	 	20120101000000	20161231000000	 	 	 	 	 	a569f9f9fd6b4f189c73f42997f0a51b	 	984
985	17Б1300	Обеспечение учреждений, подведомственных Департаменту здравоохранения города Москвы, средствами защиты органов дыхания от продуктов горения и химически опасных веществ	2	 	174	2	2	 	Увеличение последствий пожаров	Снижение последствий пожаров	20120101000000	20161231000000	 	 	 	 	 	75ebb6b6528f491eadcd2633e844da3b	 	985
986	17Б0100	Развитие гражданской обороны города Москвы	56	 	174	2	2	 	Снижение обеспечения работы органов ГОЧС по предупреждению и ликвидации ЧС. 	Снижение количества ЧС, пожаров и происшествий на водныхобъектах	20120101000000	20161231000000	 	 	 	 	 	dced823550da4bb7a6d638e26af83218	 	986
987	17Б2300	Провести противопожарные мероприятия на объектах ГУП «Мосводосток» и МГУП «Промотходы».	25	 	174	2	2	 	Снижение  безопасности объектов	 	20120101000000	20161231000000	 	 	 	 	 	e182a79c0c9f43b595704bfded6ec748	 	987
988	17Б1800	Провести надзорно-профилактические мероприятия, направленные на безопасное пребывание людей в зданиях жилых домов, гостиницах, общежитиях, образовательных учреждениях, домах престарелых и инвалидов, детских домах. 	56	 	174	2	2	 	Снижение уровня технической защищенности жилых домов, гостиниц, общежитий, образовательных учреждений, домов для престарелых и инвалидов, детских домов и т.д.	 	20120101000000	20161231000000	 	 	 	 	 	afa5d401caaf49dcbbdb5b4860b3e045	 	988
989	17Б1600	Оснащение транспортных развязок автоматическими системами противогололедной обработки дорожных покрытий	34	 	174	2	2	 	Увеличение времени ликвидации пожаров и ЧС	Снижение времени ликвидации пожаров и ЧС	20120101000000	20161231000000	 	 	 	 	 	e556640d37ff4b84952e69a6a3ede401	 	989
