Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
811	12Б0400	Повышение эффективности реализации функций отраслевыми органами исполнительной власти города за счет применения информационно-коммуникационных технологий	38	 	318	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	a169be3637f344168e01367593593613	 	811
812	12Б0200	Повышение эффективности городского управления на основе внедрения информационно-коммуникационных технологий	38	 	318	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом и повышения качества жизни населения	Характеризует исполнение Подпрограммы 2	20120101000000	20161231000000	 	 	 	 	 	f9ffea1212724b2997486a7ead043730	 	812
813	12Б0100	Повышение качества коммунального обслуживания за счет применения информационно-коммуникационных технологий	38	 	318	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом и повышения качества жизни населения	Характеризует исполнение Подпрограммы 2	20120101000000	20161231000000	 	 	 	 	 	4fdd680dec84494c838488adac6b7981	 	813
814	12Б0500	Повышение эффективности реализации функций  органами исполнительной власти города Москвы  за счет применения информационно-коммуникационных технологий	38	 	318	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом и повышения качества жизни населения и уровня развития бизнеса	 	20120101000000	20161231000000	 	 	 	 	 	33f444040c334f1c87c9dc932da92e07	 	814
815	12Б0300	Повышение уровня обеспечения безопасности жителей за счет применения информационно-коммуникационных технологий	38	 	318	2	2	 	Снижение положительного вклада информационно-коммуникационных технологий в повышение качества жизни граждан	Характеризует исполнение Подпрограммы 2	20120101000000	20161231000000	 	 	 	 	 	58ee0f07c1bf4c2f8c36f24605985883	 	815
816	12Г0100	Разработка системного проекта реализации Программы	38	 	409	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом	 	20120101000000	20161231000000	 	 	 	 	 	e3cb872124074b8fb012b3426fbc0ad1	 	816
817	12Г0200	Разработка и исполнение общественных контрольных и технических надзорных процедур	38	 	409	2	2	 	Низкий уровень общественного контроля и технического надзора за деятельностью в области городской информатизации	 	20120101000000	20161231000000	 	 	 	 	 	09cb9604639f4512a346c7600b2335a8	 	817
818	12Г0300	Разработка методологии обучения и повышения квалификации государственных гражданских служащих города Москвы и работников учреждений города Москвы, создание и обеспечение методологической составляющей деятельности центра технологического обучения	38	 	409	2	2	 	Низкий уровень квалификации в области ИКТ государственных гражданских служащих города Москвы и работников учреждений города Москвы	 	20120101000000	20161231000000	 	 	 	 	 	512ad054f0d94811a84dd764960f1d04	 	818
819	12В0200	Развитие информационно-коммуникационной инфраструктуры  органов исполнительной власти города Москвы и учреждений города Москвы	38	 	424	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом и повышения качества жизни населения	Характеризует исполнение Подпрограммы 3	20120101000000	20161231000000	 	 	 	 	 	f2d18b10f6d941b9a8590d67440a3e83	 	819
820	12В0300	Оказание услуг электросвязи для органов исполнительной власти города Москвы и  учреждений города Москвы	38	 	424	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом и повышения качества жизни населения	Характеризует исполнение Подпрограммы 3	20120101000000	20161231000000	 	 	 	 	 	962215eb6da7450da24b4afbfab253d5	 	820
821	12В0700	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений	38	 	424	2	2	 	Несоответствие городской информационно-коммуникационной инфраструктуры задачам внедрения интеллектуальной системы управления городом	 	20120101000000	20161231000000	 	 	 	 	 	d173c93ab39443888cc85528794b01f4	 	821
822	12В0400	Организация эффективной разработки и эксплуатации информационных систем и ресурсов органов исполнительной власти города Москвы	38	 	424	2	2	 	Отсутствие унифицированной технологической платформы для разработки и эксплуатации информационных систем и ресурсов органов исполнительной власти города Москвы	 	20120101000000	20161231000000	 	 	 	 	 	5eebad0958c64eada0ee58e51b9af7b1	 	822
823	12В0600	Обеспечение централизованного размещения городских информационных систем и ресурсов на базе общегородского центра обработки данных	38	 	424	2	2	 	Отсутствие унифицированной технологической платформы для разработки и эксплуатации информационных систем и ресурсов органов исполнительной власти города Москвы	 	20120101000000	20161231000000	 	 	 	 	 	7633819b0b344eb090195c93b149dd58	 	823
